"","xvar","yvar","spec","k","fill"
"13857",69,"pet-peese",0,16,"0"
"13858",69,"p-uniform",0,16,"0"
"13859",69,"fe",0,16,"0"
"13860",69,"reml",0,16,"0"
"13861",69,"rve",0,16,"0"
"13862",69,"3-level",0,16,"0"
"13863",69,"all rob",0,16,"0"
"13864",69,"include_best",0,16,"0"
"13865",69,"exclude_worst",0,16,"0"
"13866",69,"all diagnoses",0,16,"0"
"13867",69,"subclinical depression",0,16,"0"
"13868",69,"cut-off score",0,16,"0"
"13869",69,"diagnosis",0,16,"0"
"13870",69,"all formats",0,16,"0"
"13871",69,"other formats",0,16,"0"
"13872",69,"guided self-help",0,16,"0"
"13873",69,"individual",0,16,"0"
"13874",69,"group",0,16,"0"
"13875",69,"all groups",0,16,"0"
"13876",69,"student population",0,16,"0"
"13877",69,"other target groups",0,16,"0"
"13878",69,"perinatal depression",0,16,"0"
"13879",69,"older adults",0,16,"0"
"13880",69,"general medical",0,16,"0"
"13881",69,"adults",1,16,"16"
"13882",69,"all control conditions",0,16,"0"
"13883",69,"wl",0,16,"0"
"13884",69,"other ctr",0,16,"0"
"13885",69,"cau",0,16,"0"
"13886",69,"all types",0,16,"0"
"13887",69,"not-cbt-based",0,16,"0"
"13888",69,"cbt-based",0,16,"0"
"13889",70,"pet-peese",0,31,"0"
"13890",70,"p-uniform",0,31,"0"
"13891",70,"fe",0,31,"0"
"13892",70,"reml",0,31,"0"
"13893",70,"rve",0,31,"0"
"13894",70,"3-level",0,31,"0"
"13895",70,"all rob",0,31,"0"
"13896",70,"include_best",0,31,"0"
"13897",70,"exclude_worst",0,31,"0"
"13898",70,"all diagnoses",0,31,"0"
"13899",70,"subclinical depression",0,31,"0"
"13900",70,"cut-off score",0,31,"0"
"13901",70,"diagnosis",0,31,"0"
"13902",70,"all formats",0,31,"0"
"13903",70,"other formats",0,31,"0"
"13904",70,"guided self-help",0,31,"0"
"13905",70,"individual",0,31,"0"
"13906",70,"group",0,31,"0"
"13907",70,"all groups",1,31,"31"
"13908",70,"student population",0,31,"0"
"13909",70,"other target groups",0,31,"0"
"13910",70,"perinatal depression",0,31,"0"
"13911",70,"older adults",0,31,"0"
"13912",70,"general medical",0,31,"0"
"13913",70,"adults",0,31,"0"
"13914",70,"all control conditions",0,31,"0"
"13915",70,"wl",0,31,"0"
"13916",70,"other ctr",0,31,"0"
"13917",70,"cau",0,31,"0"
"13918",70,"all types",0,31,"0"
"13919",70,"not-cbt-based",0,31,"0"
"13920",70,"cbt-based",0,31,"0"
"13921",332,"pet-peese",0,34,"0"
"13922",332,"p-uniform",0,34,"0"
"13923",332,"fe",0,34,"0"
"13924",332,"reml",0,34,"0"
"13925",332,"rve",0,34,"0"
"13926",332,"3-level",0,34,"0"
"13927",332,"all rob",0,34,"0"
"13928",332,"include_best",0,34,"0"
"13929",332,"exclude_worst",0,34,"0"
"13930",332,"all diagnoses",0,34,"0"
"13931",332,"subclinical depression",0,34,"0"
"13932",332,"cut-off score",0,34,"0"
"13933",332,"diagnosis",0,34,"0"
"13934",332,"all formats",0,34,"0"
"13935",332,"other formats",0,34,"0"
"13936",332,"guided self-help",0,34,"0"
"13937",332,"individual",0,34,"0"
"13938",332,"group",0,34,"0"
"13939",332,"all groups",0,34,"0"
"13940",332,"student population",0,34,"0"
"13941",332,"other target groups",0,34,"0"
"13942",332,"perinatal depression",0,34,"0"
"13943",332,"older adults",0,34,"0"
"13944",332,"general medical",0,34,"0"
"13945",332,"adults",1,34,"34"
"13946",332,"all control conditions",0,34,"0"
"13947",332,"wl",0,34,"0"
"13948",332,"other ctr",0,34,"0"
"13949",332,"cau",0,34,"0"
"13950",332,"all types",0,34,"0"
"13951",332,"not-cbt-based",0,34,"0"
"13952",332,"cbt-based",0,34,"0"
"13953",247,"pet-peese",0,65,"0"
"13954",247,"p-uniform",0,65,"0"
"13955",247,"fe",0,65,"0"
"13956",247,"reml",0,65,"0"
"13957",247,"rve",0,65,"0"
"13958",247,"3-level",0,65,"0"
"13959",247,"all rob",0,65,"0"
"13960",247,"include_best",0,65,"0"
"13961",247,"exclude_worst",0,65,"0"
"13962",247,"all diagnoses",0,65,"0"
"13963",247,"subclinical depression",0,65,"0"
"13964",247,"cut-off score",0,65,"0"
"13965",247,"diagnosis",0,65,"0"
"13966",247,"all formats",0,65,"0"
"13967",247,"other formats",0,65,"0"
"13968",247,"guided self-help",0,65,"0"
"13969",247,"individual",0,65,"0"
"13970",247,"group",0,65,"0"
"13971",247,"all groups",0,65,"0"
"13972",247,"student population",0,65,"0"
"13973",247,"other target groups",0,65,"0"
"13974",247,"perinatal depression",0,65,"0"
"13975",247,"older adults",0,65,"0"
"13976",247,"general medical",0,65,"0"
"13977",247,"adults",1,65,"65"
"13978",247,"all control conditions",0,65,"0"
"13979",247,"wl",0,65,"0"
"13980",247,"other ctr",0,65,"0"
"13981",247,"cau",0,65,"0"
"13982",247,"all types",0,65,"0"
"13983",247,"not-cbt-based",0,65,"0"
"13984",247,"cbt-based",0,65,"0"
"13985",141,"pet-peese",0,11,"0"
"13986",141,"p-uniform",0,11,"0"
"13987",141,"fe",0,11,"0"
"13988",141,"reml",0,11,"0"
"13989",141,"rve",0,11,"0"
"13990",141,"3-level",0,11,"0"
"13991",141,"all rob",0,11,"0"
"13992",141,"include_best",0,11,"0"
"13993",141,"exclude_worst",0,11,"0"
"13994",141,"all diagnoses",0,11,"0"
"13995",141,"subclinical depression",0,11,"0"
"13996",141,"cut-off score",0,11,"0"
"13997",141,"diagnosis",0,11,"0"
"13998",141,"all formats",0,11,"0"
"13999",141,"other formats",0,11,"0"
"14000",141,"guided self-help",0,11,"0"
"14001",141,"individual",0,11,"0"
"14002",141,"group",0,11,"0"
"14003",141,"all groups",0,11,"0"
"14004",141,"student population",0,11,"0"
"14005",141,"other target groups",0,11,"0"
"14006",141,"perinatal depression",0,11,"0"
"14007",141,"older adults",1,11,"11"
"14008",141,"general medical",0,11,"0"
"14009",141,"adults",0,11,"0"
"14010",141,"all control conditions",0,11,"0"
"14011",141,"wl",0,11,"0"
"14012",141,"other ctr",0,11,"0"
"14013",141,"cau",0,11,"0"
"14014",141,"all types",0,11,"0"
"14015",141,"not-cbt-based",0,11,"0"
"14016",141,"cbt-based",0,11,"0"
"14017",233,"pet-peese",0,123,"0"
"14018",233,"p-uniform",0,123,"0"
"14019",233,"fe",0,123,"0"
"14020",233,"reml",0,123,"0"
"14021",233,"rve",0,123,"0"
"14022",233,"3-level",0,123,"0"
"14023",233,"all rob",0,123,"0"
"14024",233,"include_best",0,123,"0"
"14025",233,"exclude_worst",0,123,"0"
"14026",233,"all diagnoses",0,123,"0"
"14027",233,"subclinical depression",0,123,"0"
"14028",233,"cut-off score",0,123,"0"
"14029",233,"diagnosis",0,123,"0"
"14030",233,"all formats",0,123,"0"
"14031",233,"other formats",0,123,"0"
"14032",233,"guided self-help",0,123,"0"
"14033",233,"individual",0,123,"0"
"14034",233,"group",0,123,"0"
"14035",233,"all groups",1,123,"123"
"14036",233,"student population",0,123,"0"
"14037",233,"other target groups",0,123,"0"
"14038",233,"perinatal depression",0,123,"0"
"14039",233,"older adults",0,123,"0"
"14040",233,"general medical",0,123,"0"
"14041",233,"adults",0,123,"0"
"14042",233,"all control conditions",0,123,"0"
"14043",233,"wl",0,123,"0"
"14044",233,"other ctr",0,123,"0"
"14045",233,"cau",0,123,"0"
"14046",233,"all types",0,123,"0"
"14047",233,"not-cbt-based",0,123,"0"
"14048",233,"cbt-based",0,123,"0"
"14049",192,"pet-peese",0,20,"0"
"14050",192,"p-uniform",0,20,"0"
"14051",192,"fe",0,20,"0"
"14052",192,"reml",0,20,"0"
"14053",192,"rve",0,20,"0"
"14054",192,"3-level",0,20,"0"
"14055",192,"all rob",0,20,"0"
"14056",192,"include_best",0,20,"0"
"14057",192,"exclude_worst",0,20,"0"
"14058",192,"all diagnoses",0,20,"0"
"14059",192,"subclinical depression",0,20,"0"
"14060",192,"cut-off score",0,20,"0"
"14061",192,"diagnosis",0,20,"0"
"14062",192,"all formats",0,20,"0"
"14063",192,"other formats",0,20,"0"
"14064",192,"guided self-help",0,20,"0"
"14065",192,"individual",0,20,"0"
"14066",192,"group",0,20,"0"
"14067",192,"all groups",1,20,"20"
"14068",192,"student population",0,20,"0"
"14069",192,"other target groups",0,20,"0"
"14070",192,"perinatal depression",0,20,"0"
"14071",192,"older adults",0,20,"0"
"14072",192,"general medical",0,20,"0"
"14073",192,"adults",0,20,"0"
"14074",192,"all control conditions",0,20,"0"
"14075",192,"wl",0,20,"0"
"14076",192,"other ctr",0,20,"0"
"14077",192,"cau",0,20,"0"
"14078",192,"all types",0,20,"0"
"14079",192,"not-cbt-based",0,20,"0"
"14080",192,"cbt-based",0,20,"0"
"14081",58,"pet-peese",0,44,"0"
"14082",58,"p-uniform",0,44,"0"
"14083",58,"fe",0,44,"0"
"14084",58,"reml",0,44,"0"
"14085",58,"rve",0,44,"0"
"14086",58,"3-level",0,44,"0"
"14087",58,"all rob",0,44,"0"
"14088",58,"include_best",0,44,"0"
"14089",58,"exclude_worst",0,44,"0"
"14090",58,"all diagnoses",0,44,"0"
"14091",58,"subclinical depression",0,44,"0"
"14092",58,"cut-off score",0,44,"0"
"14093",58,"diagnosis",0,44,"0"
"14094",58,"all formats",0,44,"0"
"14095",58,"other formats",0,44,"0"
"14096",58,"guided self-help",0,44,"0"
"14097",58,"individual",0,44,"0"
"14098",58,"group",0,44,"0"
"14099",58,"all groups",0,44,"0"
"14100",58,"student population",0,44,"0"
"14101",58,"other target groups",0,44,"0"
"14102",58,"perinatal depression",0,44,"0"
"14103",58,"older adults",0,44,"0"
"14104",58,"general medical",0,44,"0"
"14105",58,"adults",1,44,"44"
"14106",58,"all control conditions",0,44,"0"
"14107",58,"wl",0,44,"0"
"14108",58,"other ctr",0,44,"0"
"14109",58,"cau",0,44,"0"
"14110",58,"all types",0,44,"0"
"14111",58,"not-cbt-based",0,44,"0"
"14112",58,"cbt-based",0,44,"0"
"14113",71,"pet-peese",0,67,"0"
"14114",71,"p-uniform",0,67,"0"
"14115",71,"fe",0,67,"0"
"14116",71,"reml",0,67,"0"
"14117",71,"rve",0,67,"0"
"14118",71,"3-level",0,67,"0"
"14119",71,"all rob",0,67,"0"
"14120",71,"include_best",0,67,"0"
"14121",71,"exclude_worst",0,67,"0"
"14122",71,"all diagnoses",0,67,"0"
"14123",71,"subclinical depression",0,67,"0"
"14124",71,"cut-off score",0,67,"0"
"14125",71,"diagnosis",0,67,"0"
"14126",71,"all formats",0,67,"0"
"14127",71,"other formats",0,67,"0"
"14128",71,"guided self-help",0,67,"0"
"14129",71,"individual",0,67,"0"
"14130",71,"group",0,67,"0"
"14131",71,"all groups",1,67,"67"
"14132",71,"student population",0,67,"0"
"14133",71,"other target groups",0,67,"0"
"14134",71,"perinatal depression",0,67,"0"
"14135",71,"older adults",0,67,"0"
"14136",71,"general medical",0,67,"0"
"14137",71,"adults",0,67,"0"
"14138",71,"all control conditions",0,67,"0"
"14139",71,"wl",0,67,"0"
"14140",71,"other ctr",0,67,"0"
"14141",71,"cau",0,67,"0"
"14142",71,"all types",0,67,"0"
"14143",71,"not-cbt-based",0,67,"0"
"14144",71,"cbt-based",0,67,"0"
"14145",296,"pet-peese",0,16,"0"
"14146",296,"p-uniform",0,16,"0"
"14147",296,"fe",0,16,"0"
"14148",296,"reml",0,16,"0"
"14149",296,"rve",0,16,"0"
"14150",296,"3-level",0,16,"0"
"14151",296,"all rob",0,16,"0"
"14152",296,"include_best",0,16,"0"
"14153",296,"exclude_worst",0,16,"0"
"14154",296,"all diagnoses",0,16,"0"
"14155",296,"subclinical depression",0,16,"0"
"14156",296,"cut-off score",0,16,"0"
"14157",296,"diagnosis",0,16,"0"
"14158",296,"all formats",0,16,"0"
"14159",296,"other formats",0,16,"0"
"14160",296,"guided self-help",0,16,"0"
"14161",296,"individual",0,16,"0"
"14162",296,"group",0,16,"0"
"14163",296,"all groups",1,16,"16"
"14164",296,"student population",0,16,"0"
"14165",296,"other target groups",0,16,"0"
"14166",296,"perinatal depression",0,16,"0"
"14167",296,"older adults",0,16,"0"
"14168",296,"general medical",0,16,"0"
"14169",296,"adults",0,16,"0"
"14170",296,"all control conditions",0,16,"0"
"14171",296,"wl",0,16,"0"
"14172",296,"other ctr",0,16,"0"
"14173",296,"cau",0,16,"0"
"14174",296,"all types",0,16,"0"
"14175",296,"not-cbt-based",0,16,"0"
"14176",296,"cbt-based",0,16,"0"
"14177",412,"pet-peese",0,17,"0"
"14178",412,"p-uniform",0,17,"0"
"14179",412,"fe",0,17,"0"
"14180",412,"reml",0,17,"0"
"14181",412,"rve",0,17,"0"
"14182",412,"3-level",0,17,"0"
"14183",412,"all rob",0,17,"0"
"14184",412,"include_best",0,17,"0"
"14185",412,"exclude_worst",0,17,"0"
"14186",412,"all diagnoses",0,17,"0"
"14187",412,"subclinical depression",0,17,"0"
"14188",412,"cut-off score",0,17,"0"
"14189",412,"diagnosis",0,17,"0"
"14190",412,"all formats",0,17,"0"
"14191",412,"other formats",0,17,"0"
"14192",412,"guided self-help",0,17,"0"
"14193",412,"individual",0,17,"0"
"14194",412,"group",0,17,"0"
"14195",412,"all groups",0,17,"0"
"14196",412,"student population",0,17,"0"
"14197",412,"other target groups",0,17,"0"
"14198",412,"perinatal depression",0,17,"0"
"14199",412,"older adults",0,17,"0"
"14200",412,"general medical",0,17,"0"
"14201",412,"adults",1,17,"17"
"14202",412,"all control conditions",0,17,"0"
"14203",412,"wl",0,17,"0"
"14204",412,"other ctr",0,17,"0"
"14205",412,"cau",0,17,"0"
"14206",412,"all types",0,17,"0"
"14207",412,"not-cbt-based",0,17,"0"
"14208",412,"cbt-based",0,17,"0"
"14209",375,"pet-peese",0,10,"0"
"14210",375,"p-uniform",0,10,"0"
"14211",375,"fe",0,10,"0"
"14212",375,"reml",0,10,"0"
"14213",375,"rve",0,10,"0"
"14214",375,"3-level",0,10,"0"
"14215",375,"all rob",0,10,"0"
"14216",375,"include_best",0,10,"0"
"14217",375,"exclude_worst",0,10,"0"
"14218",375,"all diagnoses",0,10,"0"
"14219",375,"subclinical depression",0,10,"0"
"14220",375,"cut-off score",0,10,"0"
"14221",375,"diagnosis",0,10,"0"
"14222",375,"all formats",0,10,"0"
"14223",375,"other formats",0,10,"0"
"14224",375,"guided self-help",0,10,"0"
"14225",375,"individual",0,10,"0"
"14226",375,"group",0,10,"0"
"14227",375,"all groups",0,10,"0"
"14228",375,"student population",0,10,"0"
"14229",375,"other target groups",0,10,"0"
"14230",375,"perinatal depression",0,10,"0"
"14231",375,"older adults",1,10,"10"
"14232",375,"general medical",0,10,"0"
"14233",375,"adults",0,10,"0"
"14234",375,"all control conditions",0,10,"0"
"14235",375,"wl",0,10,"0"
"14236",375,"other ctr",0,10,"0"
"14237",375,"cau",0,10,"0"
"14238",375,"all types",0,10,"0"
"14239",375,"not-cbt-based",0,10,"0"
"14240",375,"cbt-based",0,10,"0"
"14241",36,"pet-peese",0,17,"0"
"14242",36,"p-uniform",0,17,"0"
"14243",36,"fe",0,17,"0"
"14244",36,"reml",0,17,"0"
"14245",36,"rve",0,17,"0"
"14246",36,"3-level",0,17,"0"
"14247",36,"all rob",0,17,"0"
"14248",36,"include_best",0,17,"0"
"14249",36,"exclude_worst",0,17,"0"
"14250",36,"all diagnoses",0,17,"0"
"14251",36,"subclinical depression",0,17,"0"
"14252",36,"cut-off score",0,17,"0"
"14253",36,"diagnosis",0,17,"0"
"14254",36,"all formats",0,17,"0"
"14255",36,"other formats",0,17,"0"
"14256",36,"guided self-help",0,17,"0"
"14257",36,"individual",0,17,"0"
"14258",36,"group",0,17,"0"
"14259",36,"all groups",0,17,"0"
"14260",36,"student population",0,17,"0"
"14261",36,"other target groups",0,17,"0"
"14262",36,"perinatal depression",0,17,"0"
"14263",36,"older adults",0,17,"0"
"14264",36,"general medical",0,17,"0"
"14265",36,"adults",1,17,"17"
"14266",36,"all control conditions",0,17,"0"
"14267",36,"wl",0,17,"0"
"14268",36,"other ctr",0,17,"0"
"14269",36,"cau",0,17,"0"
"14270",36,"all types",0,17,"0"
"14271",36,"not-cbt-based",0,17,"0"
"14272",36,"cbt-based",0,17,"0"
"14273",238,"pet-peese",0,36,"0"
"14274",238,"p-uniform",0,36,"0"
"14275",238,"fe",0,36,"0"
"14276",238,"reml",0,36,"0"
"14277",238,"rve",0,36,"0"
"14278",238,"3-level",0,36,"0"
"14279",238,"all rob",0,36,"0"
"14280",238,"include_best",0,36,"0"
"14281",238,"exclude_worst",0,36,"0"
"14282",238,"all diagnoses",0,36,"0"
"14283",238,"subclinical depression",0,36,"0"
"14284",238,"cut-off score",0,36,"0"
"14285",238,"diagnosis",0,36,"0"
"14286",238,"all formats",0,36,"0"
"14287",238,"other formats",0,36,"0"
"14288",238,"guided self-help",0,36,"0"
"14289",238,"individual",0,36,"0"
"14290",238,"group",0,36,"0"
"14291",238,"all groups",1,36,"36"
"14292",238,"student population",0,36,"0"
"14293",238,"other target groups",0,36,"0"
"14294",238,"perinatal depression",0,36,"0"
"14295",238,"older adults",0,36,"0"
"14296",238,"general medical",0,36,"0"
"14297",238,"adults",0,36,"0"
"14298",238,"all control conditions",0,36,"0"
"14299",238,"wl",0,36,"0"
"14300",238,"other ctr",0,36,"0"
"14301",238,"cau",0,36,"0"
"14302",238,"all types",0,36,"0"
"14303",238,"not-cbt-based",0,36,"0"
"14304",238,"cbt-based",0,36,"0"
"14305",348,"pet-peese",0,37,"0"
"14306",348,"p-uniform",0,37,"0"
"14307",348,"fe",0,37,"0"
"14308",348,"reml",0,37,"0"
"14309",348,"rve",0,37,"0"
"14310",348,"3-level",0,37,"0"
"14311",348,"all rob",0,37,"0"
"14312",348,"include_best",0,37,"0"
"14313",348,"exclude_worst",0,37,"0"
"14314",348,"all diagnoses",0,37,"0"
"14315",348,"subclinical depression",0,37,"0"
"14316",348,"cut-off score",0,37,"0"
"14317",348,"diagnosis",0,37,"0"
"14318",348,"all formats",0,37,"0"
"14319",348,"other formats",0,37,"0"
"14320",348,"guided self-help",0,37,"0"
"14321",348,"individual",0,37,"0"
"14322",348,"group",0,37,"0"
"14323",348,"all groups",0,37,"0"
"14324",348,"student population",0,37,"0"
"14325",348,"other target groups",0,37,"0"
"14326",348,"perinatal depression",0,37,"0"
"14327",348,"older adults",0,37,"0"
"14328",348,"general medical",0,37,"0"
"14329",348,"adults",1,37,"37"
"14330",348,"all control conditions",0,37,"0"
"14331",348,"wl",0,37,"0"
"14332",348,"other ctr",0,37,"0"
"14333",348,"cau",0,37,"0"
"14334",348,"all types",0,37,"0"
"14335",348,"not-cbt-based",0,37,"0"
"14336",348,"cbt-based",0,37,"0"
"14337",283,"pet-peese",0,75,"0"
"14338",283,"p-uniform",0,75,"0"
"14339",283,"fe",0,75,"0"
"14340",283,"reml",0,75,"0"
"14341",283,"rve",0,75,"0"
"14342",283,"3-level",0,75,"0"
"14343",283,"all rob",0,75,"0"
"14344",283,"include_best",0,75,"0"
"14345",283,"exclude_worst",0,75,"0"
"14346",283,"all diagnoses",0,75,"0"
"14347",283,"subclinical depression",0,75,"0"
"14348",283,"cut-off score",0,75,"0"
"14349",283,"diagnosis",0,75,"0"
"14350",283,"all formats",0,75,"0"
"14351",283,"other formats",0,75,"0"
"14352",283,"guided self-help",0,75,"0"
"14353",283,"individual",0,75,"0"
"14354",283,"group",0,75,"0"
"14355",283,"all groups",0,75,"0"
"14356",283,"student population",0,75,"0"
"14357",283,"other target groups",0,75,"0"
"14358",283,"perinatal depression",0,75,"0"
"14359",283,"older adults",0,75,"0"
"14360",283,"general medical",0,75,"0"
"14361",283,"adults",1,75,"75"
"14362",283,"all control conditions",0,75,"0"
"14363",283,"wl",0,75,"0"
"14364",283,"other ctr",0,75,"0"
"14365",283,"cau",0,75,"0"
"14366",283,"all types",0,75,"0"
"14367",283,"not-cbt-based",0,75,"0"
"14368",283,"cbt-based",0,75,"0"
"14369",279,"pet-peese",0,15,"0"
"14370",279,"p-uniform",0,15,"0"
"14371",279,"fe",0,15,"0"
"14372",279,"reml",0,15,"0"
"14373",279,"rve",0,15,"0"
"14374",279,"3-level",0,15,"0"
"14375",279,"all rob",0,15,"0"
"14376",279,"include_best",0,15,"0"
"14377",279,"exclude_worst",0,15,"0"
"14378",279,"all diagnoses",0,15,"0"
"14379",279,"subclinical depression",0,15,"0"
"14380",279,"cut-off score",0,15,"0"
"14381",279,"diagnosis",0,15,"0"
"14382",279,"all formats",0,15,"0"
"14383",279,"other formats",0,15,"0"
"14384",279,"guided self-help",0,15,"0"
"14385",279,"individual",0,15,"0"
"14386",279,"group",0,15,"0"
"14387",279,"all groups",0,15,"0"
"14388",279,"student population",0,15,"0"
"14389",279,"other target groups",0,15,"0"
"14390",279,"perinatal depression",0,15,"0"
"14391",279,"older adults",1,15,"15"
"14392",279,"general medical",0,15,"0"
"14393",279,"adults",0,15,"0"
"14394",279,"all control conditions",0,15,"0"
"14395",279,"wl",0,15,"0"
"14396",279,"other ctr",0,15,"0"
"14397",279,"cau",0,15,"0"
"14398",279,"all types",0,15,"0"
"14399",279,"not-cbt-based",0,15,"0"
"14400",279,"cbt-based",0,15,"0"
"14401",91,"pet-peese",0,29,"0"
"14402",91,"p-uniform",0,29,"0"
"14403",91,"fe",0,29,"0"
"14404",91,"reml",0,29,"0"
"14405",91,"rve",0,29,"0"
"14406",91,"3-level",0,29,"0"
"14407",91,"all rob",0,29,"0"
"14408",91,"include_best",0,29,"0"
"14409",91,"exclude_worst",0,29,"0"
"14410",91,"all diagnoses",0,29,"0"
"14411",91,"subclinical depression",0,29,"0"
"14412",91,"cut-off score",0,29,"0"
"14413",91,"diagnosis",0,29,"0"
"14414",91,"all formats",0,29,"0"
"14415",91,"other formats",0,29,"0"
"14416",91,"guided self-help",0,29,"0"
"14417",91,"individual",0,29,"0"
"14418",91,"group",0,29,"0"
"14419",91,"all groups",0,29,"0"
"14420",91,"student population",0,29,"0"
"14421",91,"other target groups",0,29,"0"
"14422",91,"perinatal depression",0,29,"0"
"14423",91,"older adults",0,29,"0"
"14424",91,"general medical",0,29,"0"
"14425",91,"adults",1,29,"29"
"14426",91,"all control conditions",0,29,"0"
"14427",91,"wl",0,29,"0"
"14428",91,"other ctr",0,29,"0"
"14429",91,"cau",0,29,"0"
"14430",91,"all types",0,29,"0"
"14431",91,"not-cbt-based",0,29,"0"
"14432",91,"cbt-based",0,29,"0"
"14433",96,"pet-peese",0,60,"0"
"14434",96,"p-uniform",0,60,"0"
"14435",96,"fe",0,60,"0"
"14436",96,"reml",0,60,"0"
"14437",96,"rve",0,60,"0"
"14438",96,"3-level",0,60,"0"
"14439",96,"all rob",0,60,"0"
"14440",96,"include_best",0,60,"0"
"14441",96,"exclude_worst",0,60,"0"
"14442",96,"all diagnoses",0,60,"0"
"14443",96,"subclinical depression",0,60,"0"
"14444",96,"cut-off score",0,60,"0"
"14445",96,"diagnosis",0,60,"0"
"14446",96,"all formats",0,60,"0"
"14447",96,"other formats",0,60,"0"
"14448",96,"guided self-help",0,60,"0"
"14449",96,"individual",0,60,"0"
"14450",96,"group",0,60,"0"
"14451",96,"all groups",1,60,"60"
"14452",96,"student population",0,60,"0"
"14453",96,"other target groups",0,60,"0"
"14454",96,"perinatal depression",0,60,"0"
"14455",96,"older adults",0,60,"0"
"14456",96,"general medical",0,60,"0"
"14457",96,"adults",0,60,"0"
"14458",96,"all control conditions",0,60,"0"
"14459",96,"wl",0,60,"0"
"14460",96,"other ctr",0,60,"0"
"14461",96,"cau",0,60,"0"
"14462",96,"all types",0,60,"0"
"14463",96,"not-cbt-based",0,60,"0"
"14464",96,"cbt-based",0,60,"0"
"14465",260,"pet-peese",0,29,"0"
"14466",260,"p-uniform",0,29,"0"
"14467",260,"fe",0,29,"0"
"14468",260,"reml",0,29,"0"
"14469",260,"rve",0,29,"0"
"14470",260,"3-level",0,29,"0"
"14471",260,"all rob",0,29,"0"
"14472",260,"include_best",0,29,"0"
"14473",260,"exclude_worst",0,29,"0"
"14474",260,"all diagnoses",0,29,"0"
"14475",260,"subclinical depression",0,29,"0"
"14476",260,"cut-off score",0,29,"0"
"14477",260,"diagnosis",0,29,"0"
"14478",260,"all formats",0,29,"0"
"14479",260,"other formats",0,29,"0"
"14480",260,"guided self-help",0,29,"0"
"14481",260,"individual",0,29,"0"
"14482",260,"group",0,29,"0"
"14483",260,"all groups",0,29,"0"
"14484",260,"student population",0,29,"0"
"14485",260,"other target groups",0,29,"0"
"14486",260,"perinatal depression",0,29,"0"
"14487",260,"older adults",0,29,"0"
"14488",260,"general medical",0,29,"0"
"14489",260,"adults",1,29,"29"
"14490",260,"all control conditions",0,29,"0"
"14491",260,"wl",0,29,"0"
"14492",260,"other ctr",0,29,"0"
"14493",260,"cau",0,29,"0"
"14494",260,"all types",0,29,"0"
"14495",260,"not-cbt-based",0,29,"0"
"14496",260,"cbt-based",0,29,"0"
"14497",224,"pet-peese",0,38,"0"
"14498",224,"p-uniform",0,38,"0"
"14499",224,"fe",0,38,"0"
"14500",224,"reml",0,38,"0"
"14501",224,"rve",0,38,"0"
"14502",224,"3-level",0,38,"0"
"14503",224,"all rob",0,38,"0"
"14504",224,"include_best",0,38,"0"
"14505",224,"exclude_worst",0,38,"0"
"14506",224,"all diagnoses",0,38,"0"
"14507",224,"subclinical depression",0,38,"0"
"14508",224,"cut-off score",0,38,"0"
"14509",224,"diagnosis",0,38,"0"
"14510",224,"all formats",0,38,"0"
"14511",224,"other formats",0,38,"0"
"14512",224,"guided self-help",0,38,"0"
"14513",224,"individual",0,38,"0"
"14514",224,"group",0,38,"0"
"14515",224,"all groups",1,38,"38"
"14516",224,"student population",0,38,"0"
"14517",224,"other target groups",0,38,"0"
"14518",224,"perinatal depression",0,38,"0"
"14519",224,"older adults",0,38,"0"
"14520",224,"general medical",0,38,"0"
"14521",224,"adults",0,38,"0"
"14522",224,"all control conditions",0,38,"0"
"14523",224,"wl",0,38,"0"
"14524",224,"other ctr",0,38,"0"
"14525",224,"cau",0,38,"0"
"14526",224,"all types",0,38,"0"
"14527",224,"not-cbt-based",0,38,"0"
"14528",224,"cbt-based",0,38,"0"
"14529",83,"pet-peese",0,81,"0"
"14530",83,"p-uniform",0,81,"0"
"14531",83,"fe",0,81,"0"
"14532",83,"reml",0,81,"0"
"14533",83,"rve",0,81,"0"
"14534",83,"3-level",0,81,"0"
"14535",83,"all rob",0,81,"0"
"14536",83,"include_best",0,81,"0"
"14537",83,"exclude_worst",0,81,"0"
"14538",83,"all diagnoses",0,81,"0"
"14539",83,"subclinical depression",0,81,"0"
"14540",83,"cut-off score",0,81,"0"
"14541",83,"diagnosis",0,81,"0"
"14542",83,"all formats",0,81,"0"
"14543",83,"other formats",0,81,"0"
"14544",83,"guided self-help",0,81,"0"
"14545",83,"individual",0,81,"0"
"14546",83,"group",0,81,"0"
"14547",83,"all groups",0,81,"0"
"14548",83,"student population",0,81,"0"
"14549",83,"other target groups",0,81,"0"
"14550",83,"perinatal depression",0,81,"0"
"14551",83,"older adults",0,81,"0"
"14552",83,"general medical",0,81,"0"
"14553",83,"adults",1,81,"81"
"14554",83,"all control conditions",0,81,"0"
"14555",83,"wl",0,81,"0"
"14556",83,"other ctr",0,81,"0"
"14557",83,"cau",0,81,"0"
"14558",83,"all types",0,81,"0"
"14559",83,"not-cbt-based",0,81,"0"
"14560",83,"cbt-based",0,81,"0"
"14561",187,"pet-peese",0,40,"0"
"14562",187,"p-uniform",0,40,"0"
"14563",187,"fe",0,40,"0"
"14564",187,"reml",0,40,"0"
"14565",187,"rve",0,40,"0"
"14566",187,"3-level",0,40,"0"
"14567",187,"all rob",0,40,"0"
